step	p_accept_mu1	p_accept_gamma	p_accept_pi		p_accept_Tinf	p_accept_spa1	sigma_mu1	sigma_gamma	sigma_pi	sigma_spa1	n_like_zero
1	1.00000	1.00000	1.00007	1.00000	1.00000	0.000100000000000	1.000000000000000	0.010000000000000	0.010000000000000	0
500	1.00000	1.00000	1.00007	0.32859	1.00000	0.000100000000000	1.000000000000000	0.010000000000000	0.010000000000000	0
1000	1.00000	1.00000	0.85000	0.32279	1.00000	0.000150000000000	1.000000000000000	0.015000000000000	0.010000000000000	0
1500	1.00000	1.00000	0.83000	0.32724	1.00000	0.000225000000000	1.000000000000000	0.022500000000000	0.010000000000000	0
2000	0.99600	1.00000	0.72000	0.32491	1.00000	0.000337500000000	1.000000000000000	0.033750000000000	0.010000000000000	0
2500	1.00000	1.00000	0.72000	0.32297	1.00000	0.000506250000000	1.000000000000000	0.050625000000000	0.010000000000000	0
3000	0.99800	1.00000	0.56200	0.32102	1.00000	0.000759375000000	1.000000000000000	0.075937500000000	0.010000000000000	0
3500	1.00000	1.00000	0.44600	0.32413	1.00000	0.001139062500000	1.000000000000000	0.113906250000000	0.010000000000000	0
4000	0.99400	1.00000	0.45800	0.32293	1.00000	0.001708593750000	1.000000000000000	0.113906250000000	0.010000000000000	0
4500	0.99800	1.00000	0.45533	0.32327	1.00000	0.002562890625000	1.000000000000000	0.113906250000000	0.010000000000000	0
5000	0.99200	1.00000	0.45700	0.32274	1.00000	0.003844335937500	1.000000000000000	0.113906250000000	0.010000000000000	0
5500	0.99000	1.00000	0.44640	0.32234	1.00000	0.005766503906250	1.000000000000000	0.113906250000000	0.010000000000000	0
6000	0.98400	1.00000	0.44433	0.32156	1.00000	0.008649755859375	1.000000000000000	0.113906250000000	0.010000000000000	0
6500	0.97600	1.00000	0.43771	0.32174	1.00000	0.012974633789063	1.000000000000000	0.113906250000000	0.010000000000000	0
7000	0.98000	1.00000	0.43750	0.32257	1.00000	0.019461950683594	1.000000000000000	0.113906250000000	0.010000000000000	0
7500	0.93800	1.00000	0.43333	0.32317	1.00000	0.029192926025391	1.000000000000000	0.113906250000000	0.010000000000000	0
8000	0.91600	1.00000	0.43360	0.32371	1.00000	0.043789389038086	1.000000000000000	0.113906250000000	0.010000000000000	0
8500	0.90200	1.00000	0.43218	0.32407	1.00000	0.065684083557129	1.000000000000000	0.113906250000000	0.010000000000000	0
9000	0.91200	1.00000	0.43183	0.32897	1.00000	0.098526125335693	1.000000000000000	0.113906250000000	0.010000000000000	0
9500	0.88200	1.00000	0.43185	0.33360	1.00000	0.147789188003540	1.000000000000000	0.113906250000000	0.010000000000000	0
10000	0.79200	1.00000	0.43514	0.33714	1.00000	0.221683782005310	1.000000000000000	0.113906250000000	0.010000000000000	0
10500	0.73600	1.00000	0.43480	0.34070	1.00000	0.332525673007965	1.000000000000000	0.113906250000000	0.010000000000000	0
11000	0.58400	1.00000	0.43400	0.34324	1.00000	0.498788509511948	1.000000000000000	0.113906250000000	0.010000000000000	0
11500	0.49600	1.00000	0.43576	0.34606	1.00000	0.748182764267921	1.000000000000000	0.113906250000000	0.010000000000000	0
12000	0.50000	1.00000	0.43522	0.34820	1.00000	0.748182764267921	1.000000000000000	0.113906250000000	0.010000000000000	0
12500	0.48733	1.00000	0.43579	0.35054	1.00000	0.748182764267921	1.000000000000000	0.113906250000000	0.010000000000000	0
13000	0.48900	1.00000	0.43520	0.35280	1.00000	0.748182764267921	1.000000000000000	0.113906250000000	0.010000000000000	0
13500	0.49680	1.00000	0.43438	0.35386	1.00000	0.748182764267921	1.000000000000000	0.113906250000000	0.010000000000000	0
14000	0.49500	1.00000	0.43173	0.35600	1.00000	0.748182764267921	1.000000000000000	0.113906250000000	0.010000000000000	0
14500	0.49200	1.00000	0.43087	0.35711	1.00000	0.748182764267921	1.000000000000000	0.113906250000000	0.010000000000000	0
15000	0.49300	1.00000	0.43217	0.35881	1.00000	0.748182764267921	1.000000000000000	0.113906250000000	0.010000000000000	0
15500	0.49267	1.00000	0.43192	0.36037	1.00000	0.748182764267921	1.000000000000000	0.113906250000000	0.010000000000000	0
16000	0.49680	1.00000	0.43231	0.36155	1.00000	0.748182764267921	1.000000000000000	0.113906250000000	0.010000000000000	0
16500	0.49709	1.00000	0.43111	0.36244	1.00000	0.748182764267921	1.000000000000000	0.113906250000000	0.010000000000000	0
17000	0.49317	1.00000	0.43286	0.36306	1.00000	0.748182764267921	1.000000000000000	0.113906250000000	0.010000000000000	0
17500	0.49231	1.00000	0.43214	0.36472	1.00000	0.748182764267921	1.000000000000000	0.113906250000000	0.010000000000000	0
18000	0.49343	1.00000	0.43107	0.36572	1.00000	0.748182764267921	1.000000000000000	0.113906250000000	0.010000000000000	0
18500	0.49320	1.00000	0.43252	0.36725	1.00000	0.748182764267921	1.000000000000000	0.113906250000000	0.010000000000000	0
19000	0.49475	1.00000	0.43150	0.36807	1.00000	0.748182764267921	1.000000000000000	0.113906250000000	0.010000000000000	0
19500	0.49412	1.00000	0.43073	0.36909	1.00000	0.748182764267921	1.000000000000000	0.113906250000000	0.010000000000000	0
20000	0.49667	1.00000	0.42941	0.36983	1.00000	0.748182764267921	1.000000000000000	0.113906250000000	0.010000000000000	0
