step	post	like	prior	mu1	mu2	gamma	pi	spa1	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11
46000	-115.549286001699002	-117.191728217167935	1.642442215468939	0.031603148959092	0.031603148959092	1.000000000000000	0.929276262082718	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	1	1	1	3	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46500	-108.384156907164908	-110.648669373721503	2.264512466556598	0.087118976565188	0.087118976565188	1.000000000000000	0.995778643254313	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	3	5	5	6	1	8	1	1	1	1	1	1	1	1	1	1	1	1
47000	-112.196696971918300	-113.760762373873703	1.564065401955402	0.163468756515097	0.163468756515097	1.000000000000000	0.921218762812100	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16138	16102	0	1	1	2	2	3	5	6	5	9	2	1	1	1	1	1	1	1	1	1	1	1
47500	-107.546124787768690	-109.424688330855204	1.878563543086507	0.225420401705613	0.225420401705613	1.000000000000000	0.953979109525826	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	6	9	5	9	2	1	1	1	1	1	1	1	1	1	1	1
48000	-107.726328875663157	-109.466080107738648	1.739751232075487	0.175248835950804	0.175248835950804	1.000000000000000	0.939378215314486	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	1	5	5	5	6	1	1	1	1	1	1	1	1	1	1	1	1	1
48500	-112.515625193728809	-114.228210532065845	1.712585338337041	0.137346746328557	0.137346746328557	1.000000000000000	0.936547040455179	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16134	16133	16135	16102	0	1	1	1	3	5	5	6	5	1	2	1	1	1	2	1	1	1	1	1	1	1
49000	-108.184680062840144	-110.183724229051137	1.999044166210989	0.193805732939878	0.193805732939878	1.000000000000000	0.966835637398110	0.000000000000000	16083	16088	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	1	5	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49500	-109.057410257338773	-110.927220542970943	1.869810285632175	0.124701270473607	0.124701270473607	1.000000000000000	0.953051735601108	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16101	0	1	1	1	1	3	4	11	6	5	1	1	1	1	1	1	1	1	1	1	1	1
50000	-108.664883848367566	-110.918831308107059	2.253947459739494	0.171905263179665	0.171905263179665	1.000000000000000	0.994610394846456	0.000000000000000	16083	16088	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	4	5	5	5	7	9	2	1	1	1	1	1	1	1	1	1	1	1
50500	-109.603552460612988	-111.664023126447560	2.060470665834577	0.181950483819251	0.181950483819251	1.000000000000000	0.973457022045353	0.000000000000000	16083	16089	16107	16112	16117	16124	16131	16135	16133	16139	16102	0	1	1	1	4	5	6	6	3	3	1	1	1	1	1	1	1	1	1	1	1	1
51000	-111.452576534878773	-113.559123256836457	2.106546721957684	0.224933512949333	0.224933512949333	1.000000000000000	0.978453474331105	0.000000000000000	16083	16089	16107	16112	16115	16123	16132	16135	16133	16139	16102	0	1	1	1	4	4	3	6	5	2	1	1	1	1	1	1	1	1	1	1	1	1
51500	-108.104146034099941	-109.527422391893765	1.423276357793829	0.185885438501537	0.185885438501537	1.000000000000000	0.906920058991424	0.000000000000000	16083	16089	16107	16112	16117	16123	16132	16135	16133	16139	16102	0	1	1	2	1	5	5	11	6	8	1	1	1	1	1	1	1	1	1	1	1	1
52000	-111.229119170315244	-113.265516929500151	2.036397759184902	0.250854248579422	0.250854248579422	1.000000000000000	0.970856730070511	0.000000000000000	16083	16089	16107	16111	16117	16124	16132	16135	16133	16139	16101	0	1	2	3	3	5	1	4	6	9	1	1	1	1	1	1	1	1	1	1	1	1
52500	-114.363478694563128	-115.002378053180820	0.638899358617685	0.222658625763940	0.222658625763940	1.000000000000000	0.831225658468485	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	1	2	2	6	4	5	8	1	1	1	1	1	1	1	1	1	1	1	1
53000	-112.361547971040693	-113.968050577682931	1.606502606642231	0.311232208403646	0.311232208403646	1.000000000000000	0.925572792035369	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	1	5	1	1	6	8	2	1	1	1	1	1	1	1	1	1	1	1
53500	-109.957235582328551	-111.702944201867069	1.745708619538516	0.249322107152747	0.249322107152747	1.000000000000000	0.940000225600786	0.000000000000000	16083	16089	16107	16110	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	3	1	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1
54000	-111.835690455406350	-112.792094232092936	0.956403776686586	0.148284895754759	0.148284895754759	1.000000000000000	0.861073250747041	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	1	4	5	1	7	6	9	1	1	1	1	1	1	1	1	1	1	1	1
54500	-108.200946520863880	-110.382488835947825	2.181542315083943	0.119721004869911	0.119721004869911	1.000000000000000	0.986640838820806	0.000000000000000	16083	16088	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	1	1	1	6	7	8	1	1	1	1	1	1	1	1	1	1	1	1
55000	-107.672320773051013	-109.169584329650945	1.497263556599933	0.140204324660906	0.140204324660906	1.000000000000000	0.914406396973739	0.000000000000000	16083	16089	16107	16112	16117	16124	16129	16135	16133	16139	16102	0	1	1	1	1	5	6	3	5	5	1	1	1	1	1	1	1	1	1	1	1	1
55500	-112.144788650186129	-114.127563271385824	1.982774621199697	0.153833638847175	0.153833638847175	1.000000000000000	0.965089441094585	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16134	16133	16139	16102	0	1	1	1	3	1	2	6	3	7	1	1	1	1	1	1	1	1	1	1	1	1
56000	-111.439105616161967	-113.233042490262989	1.793936874101027	0.057577307742381	0.057577307742381	1.000000000000000	0.945050920544623	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	1	1	5	6	5	6	1	1	1	1	1	1	1	1	1	1	1	2	1
56500	-109.096779097809545	-111.364187840410722	2.267408742601179	0.178373267491327	0.178373267491327	1.000000000000000	0.996099144802729	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	4	1	2	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57000	-108.323672785165130	-110.486604040218282	2.162931255053157	0.105787471755874	0.105787471755874	1.000000000000000	0.984602676691409	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	3	5	3	11	5	6	1	1	1	1	1	1	1	1	1	1	1	1
57500	-106.326446414814896	-108.310725294853484	1.984278880038588	0.141588190009029	0.141588190009029	1.000000000000000	0.965250759500255	0.000000000000000	16083	16088	16106	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	6	11	7	9	1	1	1	1	1	1	1	1	1	1	1	1
58000	-109.141697406936913	-109.229467719986587	0.087770313049668	0.131601304675276	0.131601304675276	1.000000000000000	0.781851439846660	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	1	6	6	1	8	1	1	1	1	1	1	1	1	1	1	1	1
58500	-107.880644350275730	-109.975093572229611	2.094449221953879	0.135764806729298	0.135764806729298	1.000000000000000	0.977139153316751	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16101	0	1	2	2	1	5	6	5	5	6	1	1	1	1	1	1	1	1	1	1	1	1
59000	-113.466166009473795	-115.733619662722177	2.267453653248378	0.305283969812261	0.305283969812261	1.000000000000000	0.996104115421494	0.000000000000000	16083	16089	16107	16110	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	3	2	4	7	2	8	1	1	1	1	1	1	1	1	1	1	1	1
59500	-110.422831666005578	-111.713084291000911	1.290252624995339	0.112849847358856	0.112849847358856	1.000000000000000	0.893613981280215	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	2	1	6	6	1	8	1	1	1	1	1	1	1	1	1	1	1	1
60000	-111.931781443744356	-112.402841772842677	0.471060329098317	0.097060244013414	0.097060244013414	1.000000000000000	0.815867959423022	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16134	16133	16139	16102	0	1	1	2	4	5	5	1	5	8	1	1	1	1	1	1	1	1	1	1	1	1
60500	-113.552170451091371	-115.506139478346569	1.953969027255193	0.327095987247677	0.327095987247677	1.000000000000000	0.962005492940447	0.000000000000000	16083	16089	16107	16112	16116	16124	16132	16135	16133	16139	16102	0	1	1	1	2	4	1	2	7	9	1	1	1	1	1	1	1	1	1	1	1	1
61000	-110.803191812103620	-113.040181699902448	2.236989887798824	0.251775044107424	0.251775044107424	1.000000000000000	0.992738139525749	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	2	4	3	5	6	5	5	1	1	1	1	1	1	1	1	1	1	1	1
61500	-105.668255455646630	-107.260667218171434	1.592411762524806	0.095876333273369	0.095876333273369	1.000000000000000	0.924124803415492	0.000000000000000	16083	16089	16107	16112	16117	16124	16131	16135	16133	16139	16102	0	1	1	1	1	5	5	6	1	5	1	1	1	1	1	1	1	1	1	1	1	1
62000	-109.339405918618482	-111.609989062245248	2.270583143626762	0.145174969315084	0.145174969315084	1.000000000000000	0.996450542119625	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	2	5	6	11	6	3	1	1	1	1	1	1	1	1	1	1	1	1
62500	-108.451601253030049	-110.474670990539138	2.023069737509092	0.246187116086820	0.246187116086820	1.000000000000000	0.969420060826059	0.000000000000000	16083	16089	16107	16111	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	1	5	1	11	6	6	1	1	1	1	1	1	1	1	1	1	1	1
63000	-105.874822026824205	-107.980488232290313	2.105666205466105	0.140086338060904	0.140086338060904	1.000000000000000	0.978357751855872	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	2	5	6	5	6	8	1	1	1	1	1	1	1	1	1	1	1	1
63500	-108.638095087267786	-110.701362203539816	2.063267116272027	0.137622061304575	0.137622061304575	1.000000000000000	0.973759538409713	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16134	16133	16139	16102	0	1	1	1	1	1	1	5	7	8	2	1	1	1	1	1	1	1	1	1	1	1
64000	-108.047304003148099	-109.826572364356792	1.779268361208687	0.136349182459558	0.136349182459558	1.000000000000000	0.943511898215585	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16101	0	1	2	1	1	1	1	1	6	6	1	1	1	1	1	1	1	1	1	1	1	1
64500	-107.887657596488239	-108.824626637629279	0.936969041141038	0.207695968339375	0.207695968339375	1.000000000000000	0.859215842380653	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	6	6	6	8	1	1	1	1	1	1	1	1	1	1	1	1
65000	-106.899352228726741	-109.091308941595543	2.191956712868797	0.147358203033112	0.147358203033112	1.000000000000000	0.987783196321000	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16137	16102	0	1	1	1	1	5	5	6	1	2	1	1	1	1	1	1	1	1	1	1	1	1
65500	-104.497351461732762	-106.579599108691966	2.082247646959197	0.095527022515196	0.095527022515196	1.000000000000000	0.975815313497962	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16130	16139	16100	0	1	1	1	1	5	1	5	5	8	1	1	1	1	1	1	1	1	1	1	1	1
66000	-112.138489664700870	-114.376179664906289	2.237690000205417	0.227345157983620	0.227345157983620	1.000000000000000	0.992815367894849	0.000000000000000	16083	16089	16107	16112	16115	16124	16132	16135	16133	16139	16102	0	1	2	3	2	3	6	5	7	1	1	1	1	1	1	1	1	1	1	1	1	1
66500	-109.045274767282891	-111.155814148136614	2.110539380853729	0.122538254285958	0.122538254285958	1.000000000000000	0.978887640735966	0.000000000000000	16083	16085	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	1	1	1	6	1	6	3	1	1	1	1	1	1	1	1	1	1	1	1
67000	-110.156556721167959	-112.398981384126714	2.242424662958747	0.224096424923765	0.224096424923765	1.000000000000000	0.993337799295195	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16101	0	1	2	2	1	2	1	6	6	6	1	1	1	1	1	1	1	1	1	1	1	1
67500	-112.025408871445606	-113.964447497376057	1.939038625930453	0.235142782232925	0.235142782232925	1.000000000000000	0.960410912836617	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16132	16139	16102	0	1	1	1	2	3	6	11	4	4	1	1	1	1	1	1	1	1	1	1	1	1
68000	-107.577546331750113	-109.302886486265237	1.725340154515121	0.127686833092181	0.127686833092181	1.000000000000000	0.937875257557942	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	1	6	5	3	5	1	1	1	1	1	1	1	1	1	1	1	1
68500	-106.146286881323348	-108.400365055428452	2.254078174105110	0.200657237406290	0.200657237406290	1.000000000000000	0.994624840492114	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	1	5	6	6	6	6	1	1	1	1	1	1	1	1	1	1	1	1
69000	-110.387727724764488	-111.307558974049968	0.919831249285476	0.206701622583532	0.206701622583532	1.000000000000000	0.857581281110081	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	3	5	5	7	5	9	1	1	1	1	1	1	1	1	1	1	1	1
69500	-112.947109279604518	-114.923324380282679	1.976215100678155	0.306162668443287	0.306162668443287	1.000000000000000	0.964386305805844	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	4	2	5	5	7	9	2	1	1	1	1	1	1	1	1	1	1	1
70000	-107.148487812768778	-109.134833601012588	1.986345788243816	0.197945015649993	0.197945015649993	1.000000000000000	0.965472461036311	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	1	5	5	1	6	9	1	1	1	1	1	1	1	1	1	1	1	1
70500	-107.622007864899459	-109.532599347167491	1.910591482268032	0.146084747332194	0.146084747332194	1.000000000000000	0.957380044533371	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	4	1	5	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71000	-113.689929882468959	-114.050422707272133	0.360492824803171	0.075915891415413	0.075915891415413	1.000000000000000	0.805906111850055	0.000000000000000	16083	16089	16107	16111	16117	16124	16132	16135	16133	16139	16102	0	1	2	2	1	5	6	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1
71500	-113.501937276667022	-115.749624728219857	2.247687451552838	0.202213942259577	0.202213942259577	1.000000000000000	0.993918827695864	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16133	16133	16139	16102	0	1	2	2	3	3	4	6	1	8	2	1	1	1	1	1	1	1	1	1	1	1
72000	-113.522003354358645	-115.277948803885195	1.755945449526551	0.351347608655698	0.351347608655698	1.000000000000000	0.941070014165453	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16101	0	1	1	2	4	3	1	6	5	6	1	1	1	1	1	1	1	1	1	1	1	1
72500	-111.923615125102756	-113.193782183462204	1.270167058359444	0.136567569137526	0.136567569137526	1.000000000000000	0.891621900203790	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	1	1	1	5	5	4	9	2	1	1	1	1	1	1	1	1	1	1	1
73000	-112.794452770790613	-114.930307451304714	2.135854680514102	0.219055256551368	0.219055256551368	1.000000000000000	0.981644942798345	0.000000000000000	16083	16089	16107	16112	16116	16124	16132	16135	16133	16139	16102	0	1	1	2	3	2	2	5	5	5	2	1	1	1	1	1	1	1	1	1	1	1
73500	-108.691734201954532	-110.715858015439082	2.024123813484554	0.117960154683686	0.117960154683686	1.000000000000000	0.969533605519109	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	3	2	6	1	5	9	1	1	1	1	1	1	1	1	1	1	1	1
74000	-111.712535042767598	-113.142054012244216	1.429518969476623	0.272276598480477	0.272276598480477	1.000000000000000	0.907549338291614	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	4	1	6	6	6	9	2	1	1	1	1	1	1	1	1	1	1	1
74500	-120.699044308808467	-122.163031319064686	1.463987010256221	0.255254329703943	0.255254329703943	1.000000000000000	0.911031718815061	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16101	0	1	1	1	3	5	1	2	4	9	2	1	1	1	1	1	2	1	2	1	1	1
75000	-108.424987522865706	-110.238975539759792	1.813988016894085	0.058433353909891	0.058433353909891	1.000000000000000	0.947158751135053	0.000000000000000	16083	16089	16106	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	4	1	5	5	1	8	1	1	1	1	1	1	1	1	1	1	1	1
75500	-112.467037325892264	-113.363905318941420	0.896867993049151	0.203620864871700	0.203620864871700	1.000000000000000	0.855395974759305	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16131	16139	16102	0	1	2	1	1	5	5	6	6	8	1	1	1	2	1	1	1	1	1	1	1	1
76000	-111.085897648405506	-112.689784604046920	1.603886955641412	0.082448814552001	0.082448814552001	1.000000000000000	0.925303833853990	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16101	0	1	1	1	1	1	4	4	6	1	1	1	1	1	1	1	1	1	1	1	1	1
76500	-104.650938842869039	-106.938212395055885	2.287273552186842	0.104008269646654	0.104008269646654	1.000000000000000	0.998300164048503	0.000000000000000	16083	16089	16107	16112	16117	16122	16132	16135	16133	16139	16102	0	1	1	1	1	1	5	1	6	5	1	1	1	1	1	1	1	1	1	1	1	1
77000	-105.444124293490034	-107.328358817017332	1.884234523527300	0.140379153873519	0.140379153873519	1.000000000000000	0.954580409711691	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	6	11	1	6	1	1	1	1	1	1	1	1	1	1	1	1
77500	-110.637746203213396	-112.602510903441299	1.964764700227902	0.158709245960026	0.158709245960026	1.000000000000000	0.963160129384053	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	2	6	3	5	3	1	1	1	1	1	1	1	1	1	1	1	1
78000	-108.027311222999941	-110.270612461266239	2.243301238266297	0.175626656523174	0.175626656523174	1.000000000000000	0.993434552383185	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16101	0	1	1	2	1	1	6	6	3	8	1	1	1	1	1	1	1	1	1	1	1	1
78500	-113.454175614045042	-115.311822494094358	1.857646880049315	0.329722150589330	0.329722150589330	1.000000000000000	0.951764566172622	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	2	5	5	3	6	1	2	1	1	1	1	1	1	1	1	1	1	1
79000	-103.751551216401381	-106.049271522307521	2.297720305906146	0.108020465754503	0.108020465754503	1.000000000000000	0.999459614162394	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	5	11	6	9	1	1	1	1	1	1	1	1	1	1	1	1
79500	-114.234681284822415	-116.031754451914637	1.797073167092222	0.274665193382442	0.274665193382442	1.000000000000000	0.945380306441708	0.000000000000000	16083	16089	16107	16112	16117	16124	16131	16135	16133	16139	16102	0	1	2	1	3	4	2	5	5	7	2	1	1	1	1	1	1	1	1	1	1	1
80000	-109.497166493292710	-111.520992965344334	2.023826472051628	0.240167975921808	0.240167975921808	1.000000000000000	0.969501574658058	0.000000000000000	16083	16089	16107	16112	16117	16123	16132	16135	16133	16139	16102	0	1	1	3	1	5	5	5	1	4	1	1	1	1	1	1	1	1	1	1	1	1
80500	-117.885161647765116	-119.202971657375201	1.317810009610078	0.112051389724064	0.112051389724064	1.000000000000000	0.896354359473328	0.000000000000000	16083	16089	16107	16112	16117	16124	16130	16135	16133	16139	16102	0	1	1	1	3	1	2	11	5	3	2	1	1	1	1	1	1	1	1	1	2	1
81000	-107.192562207752360	-108.983378180770089	1.790815973017722	0.148573790249341	0.148573790249341	1.000000000000000	0.944723265086621	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	2	5	5	5	1	8	1	1	1	1	1	1	1	1	1	1	1	1
81500	-107.554961591604467	-109.720557784935977	2.165596193331510	0.235502832117168	0.235502832117168	1.000000000000000	0.984894264899764	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16138	16102	0	1	1	3	1	1	5	6	5	8	1	1	1	1	1	1	1	1	1	1	1	1
82000	-107.118879007475229	-109.029330322604793	1.910451315129558	0.183085108919306	0.183085108919306	1.000000000000000	0.957365134291558	0.000000000000000	16083	16089	16107	16111	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	6	4	6	5	1	1	1	1	1	1	1	1	1	1	1	1
82500	-115.400809244344771	-117.432173506566855	2.031364262222086	0.365700366716094	0.365700366716094	1.000000000000000	0.970313903613052	0.000000000000000	16083	16089	16104	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	2	1	1	3	4	4	9	2	1	1	1	1	1	1	1	1	1	1	1
83000	-109.945952673753254	-111.912626119886482	1.966673446133225	0.165296561694536	0.165296561694536	1.000000000000000	0.963364420819215	0.000000000000000	16083	16089	16107	16112	16115	16124	16132	16135	16133	16139	16102	0	1	1	1	3	4	3	5	5	6	1	1	1	1	1	1	1	1	1	1	1	1
83500	-113.196354799068203	-113.795401898631511	0.599047099563313	0.204909933737490	0.204909933737490	1.000000000000000	0.827553104415246	0.000000000000000	16083	16089	16106	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	1	1	5	4	5	1	8	2	1	1	1	1	1	1	1	1	1	1	1
84000	-112.955729631300713	-114.209977437602319	1.254247806301608	0.216062978461797	0.216062978461797	1.000000000000000	0.890046188204460	0.000000000000000	16083	16088	16107	16112	16117	16124	16132	16135	16132	16139	16102	0	1	2	2	1	5	5	6	6	1	1	1	1	1	1	1	1	1	1	1	2	1
84500	-104.847087574340250	-106.995526325962999	2.148438751622747	0.144740241747877	0.144740241747877	1.000000000000000	0.983018468356266	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	5	5	6	1	1	1	1	1	1	1	1	1	1	1	1	1
85000	-117.639094295005862	-119.449200272059500	1.810105977053633	0.157122887582920	0.157122887582920	1.000000000000000	0.946750293898774	0.000000000000000	16083	16089	16107	16112	16116	16124	16132	16135	16133	16139	16102	0	1	1	1	2	1	6	5	6	6	2	1	1	1	2	1	1	2	1	1	1	1
85500	-106.861558335378149	-109.114764621628325	2.253206286250171	0.238605501136292	0.238605501136292	1.000000000000000	0.994528489457189	0.000000000000000	16083	16089	16107	16109	16113	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	5	11	5	5	1	1	1	1	1	1	1	1	1	1	1	1
86000	-106.009671193215837	-108.219273517236971	2.209602324021140	0.096789854248888	0.096789854248888	1.000000000000000	0.989721767013050	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	3	6	6	9	1	1	1	1	1	1	1	1	1	1	1	1
86500	-109.022777272662452	-111.261552962480408	2.238775689817952	0.164272045867685	0.164272045867685	1.000000000000000	0.992935140600268	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	1	5	1	1	1	5	2	1	1	1	1	1	1	1	1	1	1	1
87000	-109.872282110340592	-111.853715803523102	1.981433693182505	0.129797329444385	0.129797329444385	1.000000000000000	0.964945661198027	0.000000000000000	16083	16089	16107	16112	16117	16123	16132	16135	16133	16139	16102	0	1	1	1	1	1	5	6	6	5	1	1	1	1	1	1	2	1	1	1	1	1
87500	-109.903838148229951	-112.004249696634332	2.100411548404378	0.142210014618224	0.142210014618224	1.000000000000000	0.977786703634494	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	2	4	6	2	6	8	1	1	1	1	1	1	1	1	1	1	1	1
88000	-109.500546384161495	-111.370593448120857	1.870047063959358	0.131964766590910	0.131964766590910	1.000000000000000	0.953076809486012	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	2	11	2	6	1	1	1	1	1	1	1	1	1	1	1	1
88500	-105.128016195481564	-107.185347742301445	2.057331546819886	0.109785960778245	0.109785960778245	1.000000000000000	0.973117548201740	0.000000000000000	16083	16089	16106	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	1	1	6	5	1	1	1	1	1	1	1	1	1	1	1	1
89000	-111.062356671766267	-112.470052290279341	1.407695618513074	0.194487474266930	0.194487474266930	1.000000000000000	0.905351363353348	0.000000000000000	16083	16089	16107	16112	16117	16123	16132	16135	16133	16139	16102	0	1	1	1	4	5	6	2	4	8	1	1	1	1	1	1	1	1	1	1	1	1
89500	-110.160181117988429	-112.341950123328189	2.181769005339766	0.141923414980657	0.141923414980657	1.000000000000000	0.986665690452023	0.000000000000000	16083	16089	16107	16112	16117	16124	16131	16135	16133	16139	16102	0	1	2	2	2	1	6	6	6	1	1	1	1	1	1	1	1	1	1	1	1	1
90000	-106.236652511591473	-108.321204088027343	2.084551576435866	0.163835790353046	0.163835790353046	1.000000000000000	0.976065146548089	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	1	5	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1
90500	-110.086751310180148	-111.459713573848575	1.372962263668424	0.222565715030693	0.222565715030693	1.000000000000000	0.901864108999250	0.000000000000000	16083	16089	16107	16112	16117	16124	16131	16135	16133	16139	16102	0	1	1	1	4	2	5	6	6	6	1	1	1	1	1	1	1	1	1	1	1	1
91000	-115.840880956396504	-116.801823305198383	0.960942348801882	0.175346142518732	0.175346142518732	1.000000000000000	0.861507587257709	0.000000000000000	16083	16086	16107	16112	16117	16124	16132	16135	16133	16139	16101	0	1	1	1	1	3	3	6	6	9	2	1	1	1	1	1	1	1	2	1	1	1
91500	-106.442628638300263	-108.244562724477731	1.801934086177474	0.050737149065210	0.050737149065210	1.000000000000000	0.945891046263390	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	5	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1
92000	-112.892858816587776	-113.608976216758521	0.716117400170748	0.193203573300473	0.193203573300473	1.000000000000000	0.838388075793140	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16101	0	1	1	1	1	5	2	5	6	6	1	1	1	2	1	1	1	1	1	1	1	1
92500	-109.554978489736257	-111.586034996326049	2.031056506589796	0.208988504353052	0.208988504353052	1.000000000000000	0.970280724228238	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	3	3	5	6	7	6	1	1	1	1	1	1	1	1	1	1	1	1
