step	post	like	prior	mu1	mu2	gamma	pi	spa1	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11
43000	-106.714340572651707	-108.915150065134455	2.200809492482753	0.151722742421319	0.151722742421319	1.000000000000000	0.988755299559427	0.000000000000000	16083	16089	16107	16112	16116	16124	16132	16135	16133	16138	16102	0	1	1	1	1	3	5	6	1	5	1	1	1	1	1	1	1	1	1	1	1	1
43500	-105.301316330107525	-107.205836996379261	1.904520666271736	0.136501464311824	0.136501464311824	1.000000000000000	0.956734475832905	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	5	11	1	8	1	1	1	1	1	1	1	1	1	1	1	1
44000	-115.260928187328673	-115.694682541417393	0.433754354088716	0.091569635619528	0.091569635619528	1.000000000000000	0.812493097760466	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16134	16133	16139	16102	0	1	2	1	1	1	3	11	3	9	1	1	1	1	1	1	1	1	1	1	1	1
44500	-108.910302060808618	-110.752557080777564	1.842255019968946	0.184676299416023	0.184676299416023	1.000000000000000	0.950138243128611	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	4	1	6	2	6	9	1	1	1	1	1	1	1	1	1	1	1	1
45000	-107.115152448608910	-108.861236435487754	1.746083986878840	0.103382092504580	0.103382092504580	1.000000000000000	0.940039431461101	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	6	1	6	8	2	1	1	1	1	1	1	1	1	1	1	1
45500	-108.261627949337466	-110.537205561063473	2.275577611726001	0.157867621497825	0.157867621497825	1.000000000000000	0.997003666741732	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	1	1	3	5	11	1	9	1	1	1	1	1	1	1	1	1	1	1	1
46000	-110.117353663402952	-111.499254832457098	1.381901169054147	0.145306397582007	0.145306397582007	1.000000000000000	0.902760295970734	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16131	16133	16139	16102	0	1	1	1	1	3	4	6	1	6	1	1	1	1	1	1	1	1	1	1	1	1
46500	-110.761232014292162	-112.903628190104584	2.142396175812419	0.104203681048069	0.104203681048069	1.000000000000000	0.982358693908890	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	1	2	5	4	5	9	1	1	1	1	1	1	1	1	1	1	1	1
47000	-104.636729570145604	-106.909095383579398	2.272365813433798	0.059391799787327	0.059391799787327	1.000000000000000	0.996647933034207	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16138	16102	0	1	1	1	1	5	5	1	6	6	1	1	1	1	1	1	1	1	1	1	1	1
47500	-105.436807398074578	-107.328760624547982	1.891953226473410	0.114357240693954	0.114357240693954	1.000000000000000	0.955399441167155	0.000000000000000	16083	16089	16107	16112	16117	16121	16132	16135	16133	16139	16102	0	1	1	1	1	1	1	6	6	6	1	1	1	1	1	1	1	1	1	1	1	1
48000	-108.513157756869234	-110.751643720686801	2.238485963817561	0.084846420765700	0.084846420765700	1.000000000000000	0.992903176767320	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	1	3	6	5	5	8	1	1	1	1	1	1	1	1	1	1	1	1
48500	-104.468787597277668	-106.429507757348375	1.960720160070703	0.105683392307239	0.105683392307239	1.000000000000000	0.962727388868790	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	5	5	5	6	1	1	1	1	1	1	1	1	1	1	1	1
49000	-109.904198475226565	-110.090141794425165	0.185943319198603	0.129168586958441	0.129168586958441	1.000000000000000	0.790426647392399	0.000000000000000	16083	16089	16106	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	1	5	5	6	5	6	1	1	1	1	1	1	1	1	1	1	1	1
49500	-106.420459078712071	-108.512299126430975	2.091840047718906	0.093230588777269	0.093230588777269	1.000000000000000	0.976855913675176	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16134	16133	16139	16098	0	1	1	3	1	5	6	6	1	6	1	1	1	1	1	1	1	1	1	1	1	1
50000	-112.007073118045525	-113.608908278732059	1.601835160686530	0.119734087264963	0.119734087264963	1.000000000000000	0.925092909704738	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	1	1	4	6	11	1	3	1	1	1	1	1	1	1	1	1	1	1	1
50500	-110.967148707195221	-112.904805398684417	1.937656691489199	0.242670883096030	0.242670883096030	1.000000000000000	0.960263454722520	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	3	6	5	3	3	1	1	1	1	1	1	1	1	1	1	1	1
51000	-111.080209108283725	-113.129818360648159	2.049609252364441	0.292281960893023	0.292281960893023	1.000000000000000	0.972282939619571	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	1	5	1	7	5	2	1	1	1	1	1	1	1	1	1	1	1
51500	-104.569499345482654	-106.556017293319130	1.986517947836473	0.089803114400593	0.089803114400593	1.000000000000000	0.965490929584686	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	1	6	6	9	1	1	1	1	1	1	1	1	1	1	1	1
52000	-110.864054288834410	-112.716482059243589	1.852427770409176	0.219163537901757	0.219163537901757	1.000000000000000	0.951212796882502	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16138	16102	0	1	2	1	1	4	6	1	4	6	1	1	1	1	1	1	1	1	1	1	1	1
52500	-110.300045212925127	-111.707643665532729	1.407598452607604	0.223980750617566	0.223980750617566	1.000000000000000	0.905341589041112	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	2	5	5	1	6	9	2	1	1	1	1	1	1	1	1	1	1	1
53000	-107.731409371066050	-109.353822462358806	1.622413091292759	0.126439965968758	0.126439965968758	1.000000000000000	0.927210496056960	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	1	1	1	6	6	9	1	1	1	1	1	1	1	1	1	1	1	1
53500	-108.404079827431204	-110.552533383190152	2.148453555758943	0.177545670783363	0.177545670783363	1.000000000000000	0.983020085328628	0.000000000000000	16083	16089	16107	16112	16117	16122	16132	16135	16133	16139	16102	0	1	1	1	4	5	1	6	7	1	1	1	1	1	1	1	1	1	1	1	1	1
54000	-110.874348039411160	-112.930536290458136	2.056188251046977	0.229447716312014	0.229447716312014	1.000000000000000	0.972993938144354	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	1	3	5	4	7	6	5	1	1	1	1	1	1	1	1	1	1	1	1
54500	-107.394214048655840	-109.533771471534351	2.139557422878506	0.090138715860039	0.090138715860039	1.000000000000000	0.982048890145201	0.000000000000000	16083	16089	16107	16112	16117	16124	16131	16135	16133	16139	16102	0	1	1	1	1	5	1	1	6	3	1	1	1	1	1	1	1	1	1	1	1	1
55000	-113.026503019980822	-113.011663116081579	-0.014839903899247	0.197245619028191	0.197245619028191	1.000000000000000	0.772988068120704	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	1	1	1	6	6	9	2	1	1	1	1	1	1	1	1	1	1	1
55500	-108.246029891181820	-110.225934357528004	1.979904466346180	0.058769630878740	0.058769630878740	1.000000000000000	0.964781717259870	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	2	5	5	11	6	1	1	1	1	1	1	1	1	1	1	1	1	1
56000	-103.952282830586682	-106.139538157805205	2.187255327218519	0.074702810545183	0.074702810545183	1.000000000000000	0.987267336653048	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	5	6	5	9	1	1	1	1	1	1	1	1	1	1	1	1
56500	-112.271492534925969	-114.086702376812170	1.815209841886200	0.331532806729501	0.331532806729501	1.000000000000000	0.947287344556296	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16134	16133	16139	16102	0	1	1	1	3	1	6	5	4	5	1	1	1	1	1	1	1	1	1	1	1	1
57000	-104.626635877593202	-106.668132963090969	2.041497085497767	0.117276718164662	0.117276718164662	1.000000000000000	0.971406965409618	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	5	11	5	5	1	1	1	1	1	1	1	1	1	1	1	1
57500	-107.629210106797871	-109.842428875235427	2.213218768437550	0.164857145153513	0.164857145153513	1.000000000000000	0.990119544010733	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	1	3	6	5	6	9	1	1	1	1	1	1	1	1	1	1	1	1
58000	-104.912607447009904	-107.202769211353399	2.290161764343489	0.052294414237164	0.052294414237164	1.000000000000000	0.998620582422187	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	1	11	6	9	1	1	1	1	1	1	1	1	1	1	1	1
58500	-109.573342652812173	-111.711662990118214	2.138320337306037	0.138960220956559	0.138960220956559	1.000000000000000	0.981913912920495	0.000000000000000	16083	16089	16107	16110	16117	16124	16132	16135	16132	16139	16102	0	1	2	1	4	5	6	7	1	6	1	1	1	1	1	1	1	1	1	1	1	1
59000	-107.050569616773629	-109.023217296044763	1.972647679271140	0.098550273308322	0.098550273308322	1.000000000000000	0.964004117962024	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	4	5	1	6	6	1	1	1	1	1	1	1	1	1	1	1	1
59500	-111.087074120732126	-112.914251091891913	1.827176971159791	0.221039231244265	0.221039231244265	1.000000000000000	0.948547772366456	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	4	1	5	2	1	6	1	1	1	1	1	1	1	1	1	1	1	1
60000	-112.457390425805457	-114.558085650937656	2.100695225132197	0.271811214200007	0.271811214200007	1.000000000000000	0.977817523601608	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	3	3	6	4	3	9	2	1	1	1	1	1	1	1	1	1	1	1
60500	-106.856305085314773	-108.867692576587899	2.011387491273133	0.169876605856804	0.169876605856804	1.000000000000000	0.968162543386794	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	3	1	5	5	6	5	1	1	1	1	1	1	1	1	1	1	1	1
61000	-107.877989622962829	-109.884618584721593	2.006628961758763	0.199829969552650	0.199829969552650	1.000000000000000	0.967650786461805	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	4	5	6	6	5	9	1	1	1	1	1	1	1	1	1	1	1	1
61500	-106.303642022962350	-107.618572464069871	1.314930441107521	0.103995949124507	0.103995949124507	1.000000000000000	0.896067614927953	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	1	11	5	8	1	1	1	1	1	1	1	1	1	1	1	1
62000	-110.887037197000339	-112.944671811843492	2.057634614843148	0.047296587592848	0.047296587592848	1.000000000000000	0.973150317732563	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16100	0	1	1	1	1	1	1	5	6	1	1	1	1	1	2	1	1	1	1	1	1	1
62500	-107.014926440210360	-109.177909363179879	2.162982922969520	0.030813955441744	0.030813955441744	1.000000000000000	0.984608329193051	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	1	5	1	5	1	1	1	1	1	1	1	1	1	1	1	1
63000	-107.807027616840102	-110.017312154655713	2.210284537815607	0.181709450912467	0.181709450912467	1.000000000000000	0.989796792283434	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16138	16102	0	1	1	3	1	2	5	6	5	8	1	1	1	1	1	1	1	1	1	1	1	1
63500	-107.425358755073177	-109.439914136748541	2.014555381675359	0.213699388041884	0.213699388041884	1.000000000000000	0.968503384794730	0.000000000000000	16083	16088	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	3	5	6	6	6	1	1	1	1	1	1	1	1	1	1	1	1	1
64000	-109.807672577409704	-111.982744517520743	2.175071940111032	0.228072106277115	0.228072106277115	1.000000000000000	0.985931767494449	0.000000000000000	16083	16089	16107	16112	16117	16124	16131	16135	16133	16139	16102	0	1	1	1	3	5	4	6	1	9	2	1	1	1	1	1	1	1	1	1	1	1
64500	-115.900800515304027	-117.768081195324015	1.867280680019989	0.318456144297244	0.318456144297244	1.000000000000000	0.952783901573777	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	2	5	1	11	3	1	1	1	1	1	1	1	1	1	1	1	2	1
65000	-110.060965272110323	-112.092480611816029	2.031515339705710	0.192496017814516	0.192496017814516	1.000000000000000	0.970330191814527	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16131	16139	16102	0	1	1	2	1	1	6	6	6	4	2	1	1	1	1	1	1	1	1	1	1	1
65500	-112.225964373209479	-114.249233784917379	2.023269411707899	0.168704613157487	0.168704613157487	1.000000000000000	0.969441568639529	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16132	16139	16102	0	1	1	1	2	4	3	1	1	8	2	1	1	1	1	1	1	1	1	1	1	1
66000	-106.880785037152762	-108.314398703730006	1.433613666577249	0.088574153251712	0.088574153251712	1.000000000000000	0.907962336639573	0.000000000000000	16083	16085	16103	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	1	6	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1
66500	-110.193790257674777	-112.198181222453329	2.004390964778556	0.142234021660696	0.142234021660696	1.000000000000000	0.967410194205753	0.000000000000000	16083	16089	16107	16112	16117	16123	16132	16133	16133	16137	16102	0	1	1	3	1	2	3	6	6	5	1	1	1	1	1	1	1	1	1	1	1	1
67000	-106.762492430395028	-107.686644899893622	0.924152469498600	0.062916929098827	0.062916929098827	1.000000000000000	0.857993135260232	0.000000000000000	16083	16089	16106	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	6	6	5	9	1	1	1	1	1	1	1	1	1	1	1	1
67500	-107.993176577006224	-110.033392076222867	2.040215499216649	0.156570312952563	0.156570312952563	1.000000000000000	0.971268648386780	0.000000000000000	16083	16088	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	4	1	6	6	5	7	1	1	1	1	1	1	1	1	1	1	1	1
68000	-110.615403106877338	-112.264047490707284	1.648644383829949	0.171052171980570	0.171052171980570	1.000000000000000	0.929916874771277	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	1	1	1	1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1
68500	-105.081855396399874	-107.055260560577850	1.973405164177970	0.167030497429307	0.167030497429307	1.000000000000000	0.964085256773108	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	6	5	5	6	1	1	1	1	1	1	1	1	1	1	1	1
69000	-105.134186913427200	-107.405376455457770	2.271189542030568	0.136448177388165	0.136448177388165	1.000000000000000	0.996517682827957	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	4	5	6	6	6	8	1	1	1	1	1	1	1	1	1	1	1	1
69500	-107.632072664793057	-109.694716771446949	2.062644106653886	0.090110144375825	0.090110144375825	1.000000000000000	0.973692133902923	0.000000000000000	16083	16089	16107	16112	16117	16123	16132	16135	16133	16139	16102	0	1	1	1	2	1	5	11	5	1	1	1	1	1	1	1	1	1	1	1	1	1
70000	-107.008691110977082	-109.148412845663046	2.139721734685965	0.082963132250498	0.082963132250498	1.000000000000000	0.982066819445328	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	1	1	1	5	11	6	6	1	1	1	1	1	1	1	1	1	1	1	1
70500	-110.623216479018367	-112.295878927371064	1.672662448352700	0.144252052642966	0.144252052642966	1.000000000000000	0.932401833902428	0.000000000000000	16083	16089	16106	16112	16117	16123	16132	16135	16133	16139	16102	0	1	2	1	2	5	5	11	6	7	1	1	1	1	1	1	1	1	1	1	1	1
71000	-107.286083858211200	-109.395432717207598	2.109348858996401	0.118475206438525	0.118475206438525	1.000000000000000	0.978758161840773	0.000000000000000	16083	16089	16107	16112	16117	16124	16131	16135	16133	16139	16102	0	1	1	1	3	1	5	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1
71500	-108.382583313052024	-110.263323771750223	1.880740458698192	0.165195193504731	0.165195193504731	1.000000000000000	0.954209885436544	0.000000000000000	16083	16089	16106	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	4	1	5	6	6	6	1	1	1	1	1	1	1	1	1	1	1	1
72000	-107.197728229064666	-109.332216802260547	2.134488573195876	0.027244269550285	0.027244269550285	1.000000000000000	0.981495950513017	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	1	11	5	5	1	1	1	1	1	1	1	1	1	1	1	1
72500	-106.158465458542338	-108.431463095003579	2.272997636461247	0.237000462369741	0.237000462369741	1.000000000000000	0.996717902725132	0.000000000000000	16083	16089	16107	16112	16117	16123	16132	16135	16133	16139	16102	0	1	1	1	1	5	6	6	6	5	1	1	1	1	1	1	1	1	1	1	1	1
73000	-113.333833654834223	-115.487910426610668	2.154076771776439	0.154024276699277	0.154024276699277	1.000000000000000	0.983634469941756	0.000000000000000	16083	16089	16106	16112	16117	16124	16132	16135	16131	16139	16102	0	1	1	1	4	4	1	5	4	4	2	1	1	1	1	1	1	1	1	1	1	1
73500	-107.933288018958535	-110.128926730539717	2.195638711581187	0.225979702917393	0.225979702917393	1.000000000000000	0.988187391935456	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16101	0	1	1	2	4	5	5	5	6	8	1	1	1	1	1	1	1	1	1	1	1	1
74000	-104.526451563431465	-106.390479649163709	1.864028085732243	0.135658425131051	0.135658425131051	1.000000000000000	0.952439628290295	0.000000000000000	16083	16088	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	6	6	6	9	1	1	1	1	1	1	1	1	1	1	1	1
74500	-114.172760263259264	-116.283265520616851	2.110505257357594	0.151820895282639	0.151820895282639	1.000000000000000	0.978883929290933	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	4	5	6	11	3	9	1	1	1	1	1	1	1	1	1	1	2	1
75000	-112.986186943728597	-114.936969763426021	1.950782819697429	0.207105716212245	0.207105716212245	1.000000000000000	0.961664981088282	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	4	7	6	9	1	1	1	1	1	1	1	1	1	1	1	2
75500	-108.564038085832294	-110.843290984060587	2.279252898228293	0.100902447894079	0.100902447894079	1.000000000000000	0.997410891453057	0.000000000000000	16083	16089	16106	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	1	1	6	6	5	3	1	1	1	1	1	1	1	1	1	1	1	1
76000	-112.370385724196538	-114.333228873026343	1.962843148829800	0.209828745585492	0.209828745585492	1.000000000000000	0.962954511147033	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	2	4	4	5	3	5	9	1	1	1	1	1	1	1	1	1	1	1	1
76500	-109.802425489635652	-112.036598363123431	2.234172873487776	0.222155770612821	0.222155770612821	1.000000000000000	0.992427459533710	0.000000000000000	16083	16088	16107	16109	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	3	4	6	1	4	8	1	1	1	1	1	1	1	1	1	1	1	1
77000	-111.228541254082756	-113.341776223082888	2.113234969000134	0.293757354209368	0.293757354209368	1.000000000000000	0.979180871082124	0.000000000000000	16083	16089	16107	16112	16117	16124	16131	16135	16133	16139	16102	0	1	2	3	3	5	4	6	5	8	1	1	1	1	1	1	1	1	1	1	1	1
77500	-108.901883594600562	-110.891450721637582	1.989567127037014	0.225752431661205	0.225752431661205	1.000000000000000	0.965818091097984	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	3	1	5	6	6	1	6	1	1	1	1	1	1	1	1	1	1	1	1
78000	-107.998982922685201	-109.984800349626553	1.985817426941358	0.170942626203817	0.170942626203817	1.000000000000000	0.965415782890357	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	2	1	1	5	6	1	1	1	1	1	1	1	1	1	1	1	1
78500	-109.916849799238847	-111.882395786611966	1.965545987373113	0.155349039716704	0.155349039716704	1.000000000000000	0.963243744638626	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16133	16133	16135	16102	0	1	2	1	1	5	6	3	7	5	1	1	1	1	1	1	1	1	1	1	1	1
79000	-105.608462719443921	-107.832248728286046	2.223786008842123	0.114308644103559	0.114308644103559	1.000000000000000	0.991282763572788	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16100	0	1	1	1	3	5	5	6	6	5	1	1	1	1	1	1	1	1	1	1	1	1
79500	-109.613908213937350	-111.736151596627295	2.122243382689952	0.260605037739353	0.260605037739353	1.000000000000000	0.980161458014727	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	3	1	6	1	5	6	1	1	1	1	1	1	1	1	1	1	1	1
80000	-109.354418465195323	-111.129934950070691	1.775516484875369	0.243686391493597	0.243686391493597	1.000000000000000	0.943118653525903	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	1	5	6	5	4	8	1	1	1	1	1	1	1	1	1	1	1	1
80500	-109.387769626513503	-111.513889711013420	2.126120084499918	0.126919442068195	0.126919442068195	1.000000000000000	0.980583748257644	0.000000000000000	16083	16089	16107	16111	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	3	1	6	7	6	9	1	1	1	1	1	1	1	1	1	1	1	1
81000	-103.830174661194292	-106.047235284461820	2.217060623267530	0.071359095547738	0.071359095547738	1.000000000000000	0.990542289294916	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	6	6	5	8	1	1	1	1	1	1	1	1	1	1	1	1
81500	-107.677090959300259	-109.816732742386691	2.139641783086435	0.186521239389567	0.186521239389567	1.000000000000000	0.982058095282628	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16101	0	1	1	1	1	4	1	11	1	8	1	1	1	1	1	1	1	1	1	1	1	1
82000	-108.997217138325993	-110.746427054288034	1.749209915962040	0.222103574635094	0.222103574635094	1.000000000000000	0.940365987790499	0.000000000000000	16083	16089	16105	16112	16117	16124	16132	16128	16132	16137	16102	0	1	2	2	1	5	8	5	6	9	1	1	1	1	1	1	1	1	1	1	1	1
82500	-112.051139893651950	-114.277230875031535	2.226090981379579	0.264158482017827	0.264158482017827	1.000000000000000	0.991536671590554	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16133	16133	16137	16102	0	1	2	1	4	4	1	3	5	1	1	1	1	1	1	1	1	1	1	1	1	1
83000	-107.205872626187386	-108.967993893911142	1.762121267723750	0.160029749674292	0.160029749674292	1.000000000000000	0.941715999924952	0.000000000000000	16083	16089	16105	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	4	5	5	5	6	1	1	1	1	1	1	1	1	1	1	1	1
83500	-107.987747260857063	-110.094895584343035	2.107148323485979	0.169356393543463	0.169356393543463	1.000000000000000	0.978518880862176	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	3	1	5	6	6	6	1	1	1	1	1	1	1	1	1	1	1	1	1
84000	-110.238168820259617	-112.272875208131012	2.034706387871394	0.281117274543156	0.281117274543156	1.000000000000000	0.970674293966696	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16134	16133	16139	16102	0	1	1	1	3	5	1	6	4	6	1	1	1	1	1	1	1	1	1	1	1	1
84500	-107.928870055396260	-109.848982789529174	1.920112734132914	0.212707219775287	0.212707219775287	1.000000000000000	0.958393408970351	0.000000000000000	16083	16089	16107	16112	16117	16122	16132	16135	16133	16139	16102	0	1	2	1	1	1	6	11	6	8	1	1	1	1	1	1	1	1	1	1	1	1
85000	-107.850266233802017	-110.085498465249700	2.235232231447679	0.148396376097980	0.148396376097980	1.000000000000000	0.992544281512134	0.000000000000000	16083	16089	16107	16112	16115	16124	16132	16135	16133	16139	16102	0	1	1	1	4	5	1	6	5	5	2	1	1	1	1	1	1	1	1	1	1	1
85500	-108.398585079802316	-109.761559034265460	1.362973954463141	0.118753163331633	0.118753163331633	1.000000000000000	0.900863764467861	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16137	16102	0	1	1	1	3	5	1	11	1	8	1	1	1	1	1	1	1	1	1	1	1	1
86000	-105.884718448624568	-108.087540591956980	2.202822143332406	0.137952324948451	0.137952324948451	1.000000000000000	0.988976437528563	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	3	1	6	5	6	9	1	1	1	1	1	1	1	1	1	1	1	1
86500	-105.501936381676288	-107.460814459700742	1.958878078024458	0.055325356641977	0.055325356641977	1.000000000000000	0.962530362050735	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	1	5	11	6	9	1	1	1	1	1	1	1	1	1	1	1	1
87000	-104.343117775839332	-106.554567059047187	2.211449283207849	0.067355160807923	0.067355160807923	1.000000000000000	0.989924896267403	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16101	0	1	1	1	1	5	5	11	6	6	1	1	1	1	1	1	1	1	1	1	1	1
87500	-108.695953355811525	-110.841308792364273	2.145355436552749	0.125219891288495	0.125219891288495	1.000000000000000	0.982681753186438	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	1	1	4	5	6	1	1	1	1	1	1	1	1	1	1	1	1	1
88000	-109.376990233655974	-111.490999590501971	2.114009356845993	0.222097898396474	0.222097898396474	1.000000000000000	0.979265126458587	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	1	3	3	6	5	1	1	1	1	1	1	1	1	1	1	1	1
88500	-113.035568663631494	-113.841826313163466	0.806257649531975	0.170162403126334	0.170162403126334	1.000000000000000	0.846827212264036	0.000000000000000	16083	16087	16104	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	1	3	5	3	1	9	1	1	1	1	1	1	1	1	1	1	1	1
89000	-109.100188061053927	-111.393303444559209	2.293115383505285	0.157597582998317	0.157597582998317	1.000000000000000	0.998948363414547	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16132	16139	16102	0	1	1	2	1	5	5	3	6	8	2	1	1	1	1	1	1	1	1	1	1	1
89500	-107.658226494348582	-109.825990369193747	2.167763874845161	0.215757527210128	0.215757527210128	1.000000000000000	0.985131508701443	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16132	16133	16139	16102	0	1	1	1	1	1	6	3	5	6	1	1	1	1	1	1	1	1	1	1	1	1
