step	p_accept_mu1	p_accept_gamma	p_accept_pi		p_accept_Tinf	p_accept_spa1	sigma_mu1	sigma_gamma	sigma_pi	sigma_spa1	n_like_zero
1	1.00000	1.00000	nan	1.00000	1.00000	0.000100000000000	1.000000000000000	0.010000000000000	0.010000000000000	0
500	1.00000	1.00000	0.87149	0.32016	1.00000	0.000100000000000	1.000000000000000	0.010000000000000	0.010000000000000	0
1000	1.00000	1.00000	0.87400	0.31843	1.00000	0.000150000000000	1.000000000000000	0.015000000000000	0.010000000000000	0
1500	1.00000	1.00000	0.81400	0.32068	1.00000	0.000225000000000	1.000000000000000	0.022500000000000	0.010000000000000	0
2000	1.00000	1.00000	0.74800	0.32237	1.00000	0.000337500000000	1.000000000000000	0.033750000000000	0.010000000000000	0
2500	1.00000	1.00000	0.59600	0.31912	1.00000	0.000506250000000	1.000000000000000	0.050625000000000	0.010000000000000	0
3000	0.99800	1.00000	0.51000	0.31621	1.00000	0.000759375000000	1.000000000000000	0.075937500000000	0.010000000000000	0
3500	0.99800	1.00000	0.40800	0.31726	1.00000	0.001139062500000	1.000000000000000	0.113906250000000	0.010000000000000	0
4000	0.99400	1.00000	0.41700	0.31816	1.00000	0.001708593750000	1.000000000000000	0.113906250000000	0.010000000000000	0
4500	0.99200	1.00000	0.41800	0.31870	1.00000	0.002562890625000	1.000000000000000	0.113906250000000	0.010000000000000	0
5000	0.98800	1.00000	0.42300	0.31870	1.00000	0.003844335937500	1.000000000000000	0.113906250000000	0.010000000000000	0
5500	0.98400	1.00000	0.42600	0.31814	1.00000	0.005766503906250	1.000000000000000	0.113906250000000	0.010000000000000	0
6000	0.98200	1.00000	0.42967	0.31684	1.00000	0.008649755859375	1.000000000000000	0.113906250000000	0.010000000000000	0
6500	0.96400	1.00000	0.42314	0.31729	1.00000	0.012974633789063	1.000000000000000	0.113906250000000	0.010000000000000	0
7000	0.95600	1.00000	0.42150	0.31665	1.00000	0.019461950683594	1.000000000000000	0.113906250000000	0.010000000000000	0
7500	0.94000	1.00000	0.42244	0.31682	1.00000	0.029192926025391	1.000000000000000	0.113906250000000	0.010000000000000	0
8000	0.92400	1.00000	0.42240	0.31774	1.00000	0.043789389038086	1.000000000000000	0.113906250000000	0.010000000000000	0
8500	0.92200	1.00000	0.42291	0.31827	1.00000	0.065684083557129	1.000000000000000	0.113906250000000	0.010000000000000	0
9000	0.91000	1.00000	0.42183	0.32166	1.00000	0.098526125335693	1.000000000000000	0.113906250000000	0.010000000000000	0
9500	0.86200	1.00000	0.42108	0.32766	1.00000	0.147789188003540	1.000000000000000	0.113906250000000	0.010000000000000	0
10000	0.82600	1.00000	0.42229	0.33135	1.00000	0.221683782005310	1.000000000000000	0.113906250000000	0.010000000000000	0
10500	0.68400	1.00000	0.42187	0.33497	1.00000	0.332525673007965	1.000000000000000	0.113906250000000	0.010000000000000	0
11000	0.64000	1.00000	0.42350	0.33885	1.00000	0.498788509511948	1.000000000000000	0.113906250000000	0.010000000000000	0
11500	0.51000	1.00000	0.42094	0.34092	1.00000	0.748182764267921	1.000000000000000	0.113906250000000	0.010000000000000	0
12000	0.41400	1.00000	0.42033	0.34380	1.00000	1.000000000000000	1.000000000000000	0.113906250000000	0.010000000000000	0
12500	0.39800	1.00000	0.41926	0.34599	1.00000	1.000000000000000	1.000000000000000	0.113906250000000	0.010000000000000	0
13000	0.39933	1.00000	0.42270	0.34874	1.00000	1.000000000000000	1.000000000000000	0.113906250000000	0.010000000000000	0
13500	0.39400	1.00000	0.42371	0.35130	1.00000	1.000000000000000	1.000000000000000	0.113906250000000	0.010000000000000	0
14000	0.39120	1.00000	0.42473	0.35305	1.00000	1.000000000000000	1.000000000000000	0.113906250000000	0.010000000000000	0
14500	0.39733	1.00000	0.42426	0.35440	1.00000	1.000000000000000	1.000000000000000	0.113906250000000	0.010000000000000	0
15000	0.39829	1.00000	0.42458	0.35612	1.00000	1.000000000000000	1.000000000000000	0.113906250000000	0.010000000000000	0
15500	0.39875	1.00000	0.42624	0.35801	1.00000	1.000000000000000	1.000000000000000	0.113906250000000	0.010000000000000	0
16000	0.40200	1.00000	0.42446	0.35904	1.00000	1.000000000000000	1.000000000000000	0.113906250000000	0.010000000000000	0
16500	0.40720	1.00000	0.42496	0.36007	1.00000	1.000000000000000	1.000000000000000	0.113906250000000	0.010000000000000	0
17000	0.40527	1.00000	0.42400	0.36142	1.00000	1.000000000000000	1.000000000000000	0.113906250000000	0.010000000000000	0
17500	0.40733	1.00000	0.42290	0.36256	1.00000	1.000000000000000	1.000000000000000	0.113906250000000	0.010000000000000	0
18000	0.40923	1.00000	0.42227	0.36379	1.00000	1.000000000000000	1.000000000000000	0.113906250000000	0.010000000000000	0
18500	0.40886	1.00000	0.42052	0.36477	1.00000	1.000000000000000	1.000000000000000	0.113906250000000	0.010000000000000	0
19000	0.40760	1.00000	0.42137	0.36596	1.00000	1.000000000000000	1.000000000000000	0.113906250000000	0.010000000000000	0
19500	0.40737	1.00000	0.42176	0.36755	1.00000	1.000000000000000	1.000000000000000	0.113906250000000	0.010000000000000	0
20000	0.40741	1.00000	0.42147	0.36849	1.00000	1.000000000000000	1.000000000000000	0.113906250000000	0.010000000000000	0
20500	0.40856	1.00000	0.42223	0.36916	1.00000	1.000000000000000	1.000000000000000	0.113906250000000	0.010000000000000	0
