step	post	like	prior	mu1	mu2	gamma	pi	spa1	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11
46000	-108.201642104306572	-110.424246432111303	2.222604327804730	0.132715204952543	0.132715204952543	1.000000000000000	0.991152618778576	0.000000000000000	16083	16089	16107	16111	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	2	5	5	3	1	8	1	1	1	1	1	1	1	1	1	1	1	1
46500	-108.576585261629376	-110.850845553782761	2.274260292153387	0.095479180562472	0.095479180562472	1.000000000000000	0.996857747149460	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	3	1	6	1	6	7	1	1	1	1	1	1	1	1	1	1	1	1
47000	-109.299961841396524	-110.903358326864065	1.603396485467547	0.183059352602093	0.183059352602093	1.000000000000000	0.925253409235515	0.000000000000000	16083	16088	16104	16112	16115	16124	16132	16135	16133	16139	16102	0	1	1	1	3	4	6	5	1	8	1	1	1	1	1	1	1	1	1	1	1	1
47500	-105.812928304991416	-107.518824022488118	1.705895717496697	0.085582999875325	0.085582999875325	1.000000000000000	0.935851171925941	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	1	1	6	6	5	1	1	1	1	1	1	1	1	1	1	1	1
48000	-112.902461980641291	-115.049086092553665	2.146624111912369	0.119489506857625	0.119489506857625	1.000000000000000	0.982820285630982	0.000000000000000	16083	16089	16107	16110	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	2	5	1	7	6	8	1	1	1	1	1	1	1	2	1	1	1	1
48500	-108.764012065265419	-110.888503256434433	2.124491191169011	0.204983285301514	0.204983285301514	1.000000000000000	0.980406290280587	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16132	16139	16102	0	1	1	3	4	5	6	6	5	9	2	1	1	1	1	1	1	1	1	1	1	1
49000	-104.257282026594524	-106.513493859317492	2.256211832722963	0.105603946932967	0.105603946932967	1.000000000000000	0.994860667318722	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	1	11	6	9	1	1	1	1	1	1	1	1	1	1	1	1
49500	-113.668219787473149	-115.718127011211720	2.049907223738577	0.356472128319617	0.356472128319617	1.000000000000000	0.972315130428406	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	3	4	1	5	6	4	8	2	1	1	1	1	1	1	1	1	1	1	1
50000	-105.302856734221407	-107.515794243654355	2.212937509432953	0.122355868924747	0.122355868924747	1.000000000000000	0.990088602267840	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16101	0	1	1	1	1	1	6	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1
50500	-110.944975888052639	-112.933959029100379	1.988983141047740	0.141666661045572	0.141666661045572	1.000000000000000	0.965755423771898	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16132	16139	16102	0	1	2	1	3	1	1	2	5	6	1	1	1	1	1	1	1	1	1	1	1	1
51000	-110.231336298237110	-112.235899928738206	2.004563630501096	0.139741939419803	0.139741939419803	1.000000000000000	0.967428754226031	0.000000000000000	16083	16089	16107	16112	16117	16124	16129	16135	16133	16139	16102	0	1	1	1	1	5	5	6	1	5	1	1	1	1	1	1	1	2	1	1	1	1
51500	-105.773050266431952	-108.018419707483744	2.245369441051792	0.104839255810485	0.104839255810485	1.000000000000000	0.993662870183536	0.000000000000000	16083	16088	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	6	5	6	6	2	1	1	1	1	1	1	1	1	1	1	1
52000	-110.512135764699465	-112.622478556117770	2.110342791418300	0.215349267988115	0.215349267988115	1.000000000000000	0.978866258861865	0.000000000000000	16083	16089	16107	16112	16113	16124	16132	16135	16133	16139	16102	0	1	1	1	4	5	3	7	6	8	2	1	1	1	1	1	1	1	1	1	1	1
52500	-109.962802566215174	-111.713538618406730	1.750736052191559	0.263927027541542	0.263927027541542	1.000000000000000	0.940525459822449	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	4	3	5	5	5	9	1	1	1	1	1	1	1	1	1	1	1	1
53000	-106.013781472549354	-107.970077170939859	1.956295698390507	0.049906812293658	0.049906812293658	1.000000000000000	0.962254221802125	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16132	16139	16102	0	1	1	1	1	5	1	1	5	8	1	1	1	1	1	1	1	1	1	1	1	1
53500	-110.319135254495635	-112.018261520416345	1.699126265920704	0.149634004523324	0.149634004523324	1.000000000000000	0.935147525565703	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	2	5	5	7	6	5	1	1	1	1	1	1	1	1	1	1	1	1
54000	-109.277178548061372	-111.312716037767160	2.035537489705783	0.205034247249119	0.205034247249119	1.000000000000000	0.970763934681809	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16134	16133	16139	16102	0	1	1	1	4	4	5	7	6	9	1	1	1	1	1	1	1	1	1	1	1	1
54500	-112.788344595307350	-115.070784880762702	2.282440285455346	0.291056924822702	0.291056924822702	1.000000000000000	0.997764191203486	0.000000000000000	16083	16088	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	2	1	4	7	6	4	1	1	1	1	1	1	1	1	1	1	1	1
55000	-112.029253520141850	-112.731584511971548	0.702330991829704	0.131824430378284	0.131824430378284	1.000000000000000	0.837104796660065	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	1	1	5	5	5	5	8	1	1	1	1	1	1	1	1	1	1	1	2
55500	-111.491527358572696	-113.073647244582347	1.582119886009655	0.154900235291758	0.154900235291758	1.000000000000000	0.923068632045178	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16101	0	1	1	2	1	1	1	3	6	9	2	1	1	1	1	1	1	1	1	1	1	1
56000	-118.073282068336169	-118.621011218922604	0.547729150586432	0.181971120544107	0.181971120544107	1.000000000000000	0.822847828781401	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	3	1	4	3	6	3	8	1	1	1	1	1	2	1	1	1	1	1	1
56500	-123.570374295732364	-124.679889798934383	1.109515503202023	0.342412241729268	0.342412241729268	1.000000000000000	0.875847501930304	0.000000000000000	16083	16087	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	3	2	1	1	6	4	2	2	1	1	1	1	1	1	1	2	1	2	1
57000	-110.779762627988674	-112.392484416486553	1.612721788497876	0.174626197496596	0.174626197496596	1.000000000000000	0.926212602572503	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	3	1	3	5	5	8	2	1	1	1	1	1	1	1	1	1	1	1
57500	-109.636822511556019	-111.638272058556112	2.001449547000097	0.264501685419762	0.264501685419762	1.000000000000000	0.967094072806150	0.000000000000000	16083	16088	16107	16109	16116	16124	16132	16135	16133	16139	16102	0	1	1	1	4	1	6	1	1	6	1	1	1	1	1	1	1	1	1	1	1	1
58000	-110.942457620409144	-112.746665081117882	1.804207460708741	0.093811951243336	0.093811951243336	1.000000000000000	0.946130005843924	0.000000000000000	16083	16089	16107	16112	16116	16124	16132	16135	16133	16139	16102	0	1	2	3	3	5	5	11	6	9	1	1	1	1	1	1	1	1	1	1	1	1
58500	-106.715366966167167	-108.982828996348331	2.267462030181167	0.107835110529662	0.107835110529662	1.000000000000000	0.996105042566062	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	1	5	4	1	8	1	1	1	1	1	1	1	1	1	1	1	1
59000	-109.731898465566942	-111.739724217601903	2.007825752034967	0.162162505403035	0.162162505403035	1.000000000000000	0.967779470023350	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	3	5	6	6	1	6	2	1	1	1	1	1	1	1	1	1	1	1
59500	-108.922763361440616	-110.467641506665174	1.544878145224557	0.180028247680766	0.180028247680766	1.000000000000000	0.919256892504868	0.000000000000000	16083	16089	16107	16110	16117	16124	16132	16134	16133	16139	16102	0	1	2	2	1	5	6	5	6	8	1	1	1	1	1	1	1	1	1	1	1	1
60000	-117.239786899143269	-117.798034644098962	0.558247744955688	0.217940678698348	0.217940678698348	1.000000000000000	0.823810080150147	0.000000000000000	16083	16089	16107	16112	16117	16124	16129	16135	16133	16138	16102	0	1	1	1	4	1	1	5	5	5	2	1	1	1	1	1	1	3	1	1	1	1
60500	-111.629011710915776	-113.378681274517589	1.749669563601813	0.313125683980490	0.313125683980490	1.000000000000000	0.940414015351009	0.000000000000000	16083	16084	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	4	5	5	4	8	1	1	1	1	1	1	1	1	1	1	1	1
61000	-111.305898410692890	-113.423274080754311	2.117375670061414	0.090357375447970	0.090357375447970	1.000000000000000	0.979631474205119	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	2	1	5	6	4	7	1	1	1	1	1	1	1	1	1	1	1	1
61500	-110.086787079060457	-112.298753938586316	2.211966859525853	0.110965962755303	0.110965962755303	1.000000000000000	0.989981826980265	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	2	5	3	6	4	8	1	1	1	1	1	1	1	1	1	1	1	1
62000	-111.102139290855405	-111.787032771181146	0.684893480325735	0.128447119942338	0.128447119942338	1.000000000000000	0.835484475240822	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16134	16133	16139	16102	0	1	1	1	4	5	5	7	1	5	1	1	1	1	1	1	1	1	1	1	1	1
62500	-113.699906957291205	-114.186679825722422	0.486772868431212	0.236115669750368	0.236115669750368	1.000000000000000	0.817293576553755	0.000000000000000	16083	16089	16107	16112	16117	16122	16131	16135	16133	16139	16102	0	1	1	2	1	5	3	4	6	5	1	1	1	1	1	1	1	1	1	1	1	1
63000	-106.970873856932798	-108.908322729694120	1.937448872761329	0.079848133609703	0.079848133609703	1.000000000000000	0.960241281564123	0.000000000000000	16083	16089	16107	16108	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	4	5	1	5	6	9	1	1	1	1	1	1	1	1	1	1	1	1
63500	-111.549446040172981	-113.036511279010497	1.487065238837523	0.180701385913265	0.180701385913265	1.000000000000000	0.913370827477111	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	3	4	6	5	2	1	1	1	1	1	1	1	1	1	1	1	1	1
64000	-108.612797575437838	-110.254745152607171	1.641947577169332	0.201277372565417	0.201277372565417	1.000000000000000	0.929225190638376	0.000000000000000	16083	16089	16107	16111	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	1	5	11	3	8	1	1	1	1	1	1	1	1	1	1	1	1
64500	-108.801269062877367	-111.032465095801896	2.231196032924534	0.144202457868027	0.144202457868027	1.000000000000000	0.992099258445985	0.000000000000000	16083	16089	16106	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	1	1	3	1	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1
65000	-104.503600467917224	-106.791491359093015	2.287890891175788	0.090790784933076	0.090790784933076	1.000000000000000	0.998368643020844	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	1	1	5	8	1	1	1	1	1	1	1	1	1	1	1	1
65500	-108.145869908329189	-109.967703168166580	1.821833259837387	0.066957569854111	0.066957569854111	1.000000000000000	0.947984743367572	0.000000000000000	16083	16088	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	1	1	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1
66000	-107.449740082983269	-109.278197684650564	1.828457601667295	0.155883323642966	0.155883323642966	1.000000000000000	0.948682752993481	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16101	0	1	1	1	1	1	2	6	6	9	1	1	1	1	1	1	1	1	1	1	1	1
66500	-111.295906866429718	-113.116052301485610	1.820145435055891	0.232205004252871	0.232205004252871	1.000000000000000	0.947806978687591	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16101	0	1	1	2	1	3	1	5	6	3	1	1	1	1	1	1	1	1	1	1	1	1
67000	-109.511439537022994	-111.241569426257016	1.730129889234026	0.118037273195087	0.118037273195087	1.000000000000000	0.938374520807535	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	3	1	5	6	5	1	2	1	1	1	1	1	1	1	1	1	1	1
67500	-110.517871891211684	-111.471588768541579	0.953716877329892	0.148859465288486	0.148859465288486	1.000000000000000	0.860816220542689	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16101	0	1	1	1	1	1	6	5	6	6	1	1	1	1	1	1	1	1	1	1	1	2
68000	-111.740872561035360	-113.835707910353491	2.094835349318126	0.227210582497504	0.227210582497504	1.000000000000000	0.977181076456701	0.000000000000000	16083	16089	16106	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	1	2	6	3	6	3	1	1	1	1	1	1	1	1	1	1	1	1
68500	-107.364351759887313	-108.899672656610534	1.535320896723217	0.188740354610221	0.188740354610221	1.000000000000000	0.918281236567096	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	4	5	6	5	6	9	1	1	1	1	1	1	1	1	1	1	1	1
69000	-112.897842141207718	-114.659717601826117	1.761875460618405	0.201293238069668	0.201293238069668	1.000000000000000	0.941690280222403	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	2	2	5	3	6	5	9	2	1	1	1	1	1	1	1	1	1	1	1
69500	-113.767210104620176	-114.917588008936306	1.150377904316128	0.215646640246938	0.215646640246938	1.000000000000000	0.879833124304634	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	1	5	1	6	1	1	2	1	1	1	1	1	1	1	1	1	2	1
70000	-110.109922856696699	-112.263467662868194	2.153544806171498	0.193903927723421	0.193903927723421	1.000000000000000	0.983576331692654	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	1	3	5	3	8	2	1	1	1	1	1	1	1	1	1	1	1
70500	-112.151986320277331	-113.098830211131713	0.946843890854379	0.067202375505103	0.067202375505103	1.000000000000000	0.860159096125949	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	1	4	6	1	5	9	1	1	1	1	1	1	1	1	1	1	1	1
71000	-107.718672090102231	-109.521596859342580	1.802924769240347	0.176191908134935	0.176191908134935	1.000000000000000	0.945995171798458	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	3	1	1	6	5	6	1	1	1	1	1	1	1	1	1	1	1	1
71500	-104.023232561744038	-106.158691345991414	2.135458784247375	0.088730691825009	0.088730691825009	1.000000000000000	0.981601762684943	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16138	16102	0	1	1	1	1	5	6	11	6	9	1	1	1	1	1	1	1	1	1	1	1	1
72000	-106.084250398790729	-108.283608457653727	2.199358058863003	0.156414469812240	0.156414469812240	1.000000000000000	0.988595855451749	0.000000000000000	16083	16089	16107	16110	16117	16124	16132	16135	16133	16139	16100	0	1	1	1	1	5	3	5	6	8	1	1	1	1	1	1	1	1	1	1	1	1
72500	-112.336581888791855	-114.233496032963458	1.896914144171605	0.268969248818235	0.268969248818235	1.000000000000000	0.955926215002412	0.000000000000000	16083	16089	16104	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	3	5	4	5	3	1	1	1	1	1	1	1	1	1	1	1	1	1
73000	-111.590497064465652	-113.835033874954348	2.244536810488693	0.138718975482000	0.138718975482000	1.000000000000000	0.993570946205182	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16132	16139	16102	0	1	2	1	3	1	6	3	6	4	1	1	1	1	1	1	1	1	1	1	1	1
73500	-106.004368418886884	-107.594952458509624	1.590584039622734	0.125223524262336	0.125223524262336	1.000000000000000	0.923937150907339	0.000000000000000	16083	16089	16107	16112	16117	16122	16132	16135	16133	16139	16102	0	1	1	1	1	5	5	11	1	6	1	1	1	1	1	1	1	1	1	1	1	1
74000	-109.629818433331849	-111.065687381460094	1.435868948128247	0.104031157550148	0.104031157550148	1.000000000000000	0.908189888561010	0.000000000000000	16083	16088	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	6	5	5	7	2	1	1	1	1	1	1	1	1	1	1	1
74500	-106.438590938057928	-108.573047820244156	2.134456882186232	0.089637258548373	0.089637258548373	1.000000000000000	0.981492494452698	0.000000000000000	16083	16088	16107	16112	16117	16124	16132	16135	16133	16137	16102	0	1	2	11	1	1	6	11	6	8	1	1	1	1	1	1	1	1	1	1	1	1
75000	-106.453377002167898	-108.669425840845534	2.216048838677630	0.151262818778903	0.151262818778903	1.000000000000000	0.990430938284773	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	3	1	6	5	9	1	1	1	1	1	1	1	1	1	1	1	1
75500	-105.830584024404715	-108.101756336125916	2.271172311721198	0.093993198388441	0.093993198388441	1.000000000000000	0.996515775017787	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16134	16133	16139	16102	0	1	1	1	2	5	6	6	6	5	1	1	1	1	1	1	1	1	1	1	1	1
76000	-108.560147345518629	-110.762145352394853	2.201998006876223	0.233083944439962	0.233083944439962	1.000000000000000	0.988885880392987	0.000000000000000	16083	16089	16107	16111	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	3	5	1	6	5	9	2	1	1	1	1	1	1	1	1	1	1	1
76500	-104.992699290750281	-107.292613774609151	2.299914483858864	0.063032741738784	0.063032741738784	1.000000000000000	0.999703309672930	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16098	0	1	1	1	1	5	5	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1
77000	-107.901255031189180	-109.936496690445694	2.035241659256514	0.108116019979645	0.108116019979645	1.000000000000000	0.970732026147237	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	3	1	5	6	6	6	6	1	1	1	1	1	1	1	1	1	1	1	1
77500	-111.256711442789793	-113.551864650457986	2.295153207668190	0.333006665637417	0.333006665637417	1.000000000000000	0.999174575813915	0.000000000000000	16083	16089	16105	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	2	1	1	5	5	5	8	1	1	1	1	1	1	1	1	1	1	1	1
78000	-105.885962846005214	-108.075172661251457	2.189209815246240	0.127883820023235	0.127883820023235	1.000000000000000	0.987481760178178	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	6	6	5	5	2	1	1	1	1	1	1	1	1	1	1	1
78500	-107.812683399622287	-109.820770437270312	2.008087037648018	0.157367876173791	0.157367876173791	1.000000000000000	0.967807566748099	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	3	5	6	5	6	5	1	1	1	1	1	1	1	1	1	1	1	1
79000	-107.705102172146681	-109.911919069056950	2.206816896910263	0.111711000471559	0.111711000471559	1.000000000000000	0.989415503537187	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16131	16139	16102	0	1	1	3	4	1	5	6	5	9	1	1	1	1	1	1	1	1	1	1	1	1
79500	-108.104167906289803	-110.403760375896624	2.299592469606824	0.122982498728238	0.122982498728238	1.000000000000000	0.999667541566866	0.000000000000000	16083	16089	16107	16112	16117	16124	16131	16135	16133	16139	16102	0	1	1	2	1	5	1	6	4	6	1	1	1	1	1	1	1	1	1	1	1	1
80000	-108.905305365081517	-110.635635193551849	1.730329828470330	0.153629843862531	0.153629843862531	1.000000000000000	0.938395367470766	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	1	3	5	5	1	5	6	1	1	1	1	1	1	1	1	1	1	1	1
80500	-108.667851389922077	-110.876314836684031	2.208463446761959	0.089894163663153	0.089894163663153	1.000000000000000	0.989596533646478	0.000000000000000	16083	16088	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	1	1	6	6	6	3	1	1	1	1	1	1	1	1	1	1	1	1
81000	-113.023298371663486	-115.013721966070861	1.990423594407380	0.246527959263649	0.246527959263649	1.000000000000000	0.965910005658097	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16101	0	1	2	1	2	3	1	4	5	8	2	1	1	1	1	1	1	1	1	1	1	1
81500	-114.841698472367682	-117.004624197327459	2.162925724959774	0.196848378346572	0.196848378346572	1.000000000000000	0.984602071697734	0.000000000000000	16083	16089	16107	16112	16117	16124	16129	16135	16133	16139	16102	0	1	1	2	1	1	6	4	7	8	1	1	1	2	1	1	1	1	1	1	1	1
82000	-109.084802122704289	-110.658983583600900	1.574181460896610	0.137223194402008	0.137223194402008	1.000000000000000	0.922254800882295	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	4	5	5	1	7	6	1	1	1	1	1	1	1	1	1	1	1	1
82500	-108.585917122994260	-110.561318351674700	1.975401228680436	0.149604681480317	0.149604681480317	1.000000000000000	0.964299100081222	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16138	16102	0	1	1	3	1	5	1	6	2	8	1	1	1	1	1	1	1	1	1	1	1	1
83000	-110.055647504233320	-112.149993492125674	2.094345987892347	0.288423939606330	0.288423939606330	1.000000000000000	0.977127945153980	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16138	16102	0	1	1	1	1	5	6	5	3	9	2	1	1	1	1	1	1	1	1	1	1	1
83500	-107.677929100944795	-109.005086837530214	1.327157736585422	0.103023642549800	0.103023642549800	1.000000000000000	0.897285829321639	0.000000000000000	16083	16088	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	1	1	5	6	5	5	8	1	1	1	1	1	1	1	1	1	1	1	1
84000	-108.219847739878517	-110.131028253478476	1.911180513599952	0.228329365732352	0.228329365732352	1.000000000000000	0.957442705121938	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	4	6	6	1	9	1	1	1	1	1	1	1	1	1	1	1	1
84500	-109.587824139519995	-111.308629262151669	1.720805122631678	0.090651358898939	0.090651358898939	1.000000000000000	0.937402788360797	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	1	5	6	6	2	9	1	1	1	1	1	1	1	1	1	1	1	1
85000	-110.149815599697845	-112.160017246555270	2.010201646857418	0.084336636694401	0.084336636694401	1.000000000000000	0.968034986218745	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	1	3	1	1	1	8	1	1	1	1	1	1	1	1	1	1	1	1
85500	-105.973860133370735	-108.156220237110105	2.182360103739364	0.097245562453759	0.097245562453759	1.000000000000000	0.986730494414591	0.000000000000000	16083	16089	16107	16112	16117	16124	16131	16135	16133	16139	16101	0	1	1	1	2	5	6	6	5	6	1	1	1	1	1	1	1	1	1	1	1	1
86000	-105.584983088730141	-107.349071870890512	1.764088782160373	0.152945913124960	0.152945913124960	1.000000000000000	0.941921893521283	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	6	1	5	9	1	1	1	1	1	1	1	1	1	1	1	1
86500	-104.637557012693435	-106.818265072895016	2.180708060201575	0.103478279176028	0.103478279176028	1.000000000000000	0.986549386399803	0.000000000000000	16083	16089	16107	16112	16116	16124	16132	16135	16133	16139	16102	0	1	1	1	1	1	5	6	1	8	1	1	1	1	1	1	1	1	1	1	1	1
87000	-112.067915670518303	-114.329880758826846	2.261965088308546	0.119423193236578	0.119423193236578	1.000000000000000	0.995496835931663	0.000000000000000	16083	16089	16103	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	1	3	5	5	3	1	7	1	1	1	1	1	1	1	1	1	1	1	1
87500	-110.650365599668476	-112.342988535172324	1.692622935503854	0.156231378229001	0.156231378229001	1.000000000000000	0.934472039273763	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	4	5	3	6	6	2	1	1	1	1	1	1	1	1	1	1	1
88000	-111.054913221359442	-113.306165590544509	2.251252369185074	0.236848649010061	0.236848649010061	1.000000000000000	0.994312598872357	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16131	16139	16102	0	1	1	2	1	4	5	5	6	3	2	1	1	1	1	1	1	1	1	1	1	1
88500	-108.600438709488273	-110.678061763885097	2.077623054396820	0.144223771181668	0.144223771181668	1.000000000000000	0.975314025829498	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	2	5	1	5	6	1	1	1	1	1	1	1	1	1	1	1	1	1
89000	-108.063345212939552	-109.528691423836975	1.465346210897418	0.099249738578310	0.099249738578310	1.000000000000000	0.911169315304465	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16134	16133	16139	16102	0	1	2	1	1	5	5	1	5	6	1	1	1	1	1	1	1	1	1	1	1	1
89500	-112.400042395536033	-114.481756522258706	2.081714126722679	0.192221476644348	0.192221476644348	1.000000000000000	0.975757468855067	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	1	4	4	3	5	3	8	1	1	1	1	1	1	1	1	1	1	1	1
90000	-109.848117905848426	-111.034641305741800	1.186523399893374	0.175954075603889	0.175954075603889	1.000000000000000	0.883373785521122	0.000000000000000	16083	16089	16107	16112	16116	16124	16132	16135	16133	16139	16102	0	1	1	2	3	1	6	5	6	8	1	1	1	1	1	1	1	1	1	1	1	1
90500	-111.185122795896618	-113.129970799455904	1.944848003559280	0.268292173586062	0.268292173586062	1.000000000000000	0.961031045144296	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	3	5	3	6	5	2	1	1	1	1	1	1	1	1	1	1	1	1
91000	-107.406874774162077	-109.352300248623237	1.945425474461160	0.161257113893070	0.161257113893070	1.000000000000000	0.961092710174192	0.000000000000000	16083	16088	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	1	5	1	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1
91500	-112.514161956889637	-114.119282567607399	1.605120610717757	0.249647185727884	0.249647185727884	1.000000000000000	0.925430676521774	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	1	2	6	3	4	8	1	1	1	1	1	1	1	1	1	1	1	1
92000	-108.801609895965086	-110.873621527818244	2.072011631853155	0.235980114148583	0.235980114148583	1.000000000000000	0.974706115461334	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	1	2	6	6	5	9	1	1	1	1	1	1	1	1	1	1	1	1
92500	-107.609223826013107	-109.842155868518859	2.232932042505757	0.064529285856483	0.064529285856483	1.000000000000000	0.992290642883258	0.000000000000000	16083	16089	16107	16112	16117	16124	16131	16135	16133	16139	16102	0	1	1	1	1	1	6	5	2	6	1	1	1	1	1	1	1	1	1	1	1	1
