step	p_accept_mu1	p_accept_gamma	p_accept_pi		p_accept_Tinf	p_accept_spa1	sigma_mu1	sigma_gamma	sigma_pi	sigma_spa1	n_like_zero
1	1.00000	1.00000	1.00000	1.00000	1.00000	0.000100000000000	1.000000000000000	0.010000000000000	0.010000000000000	0
500	1.00000	1.00000	1.00000	0.32683	1.00000	0.000100000000000	1.000000000000000	0.010000000000000	0.010000000000000	0
1000	1.00000	1.00000	0.86800	0.32915	1.00000	0.000150000000000	1.000000000000000	0.015000000000000	0.010000000000000	0
1500	0.99800	1.00000	0.83200	0.32524	1.00000	0.000225000000000	1.000000000000000	0.022500000000000	0.010000000000000	0
2000	1.00000	1.00000	0.75200	0.32649	1.00000	0.000337500000000	1.000000000000000	0.033750000000000	0.010000000000000	0
2500	0.99800	1.00000	0.64600	0.32373	1.00000	0.000506250000000	1.000000000000000	0.050625000000000	0.010000000000000	0
3000	0.99800	1.00000	0.57000	0.31957	1.00000	0.000759375000000	1.000000000000000	0.075937500000000	0.010000000000000	0
3500	0.99400	1.00000	0.39000	0.31975	1.00000	0.001139062500000	1.000000000000000	0.113906250000000	0.010000000000000	0
4000	0.99600	1.00000	0.41300	0.32004	1.00000	0.001708593750000	1.000000000000000	0.113906250000000	0.010000000000000	0
4500	0.99600	1.00000	0.41400	0.31968	1.00000	0.002562890625000	1.000000000000000	0.113906250000000	0.010000000000000	0
5000	0.99000	1.00000	0.42050	0.31923	1.00000	0.003844335937500	1.000000000000000	0.113906250000000	0.010000000000000	0
5500	0.98800	1.00000	0.41760	0.32004	1.00000	0.005766503906250	1.000000000000000	0.113906250000000	0.010000000000000	0
6000	0.98400	1.00000	0.42900	0.31944	1.00000	0.008649755859375	1.000000000000000	0.113906250000000	0.010000000000000	0
6500	0.98800	1.00000	0.43114	0.32082	1.00000	0.012974633789063	1.000000000000000	0.113906250000000	0.010000000000000	0
7000	0.97400	1.00000	0.43450	0.32146	1.00000	0.019461950683594	1.000000000000000	0.113906250000000	0.010000000000000	0
7500	0.95400	1.00000	0.43222	0.32074	1.00000	0.029192926025391	1.000000000000000	0.113906250000000	0.010000000000000	0
